sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,when,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
take one tablet by mouth every day as directed,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take one tablet by mouth every day as needed,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,1,,35,44,as needed
take one tablet by mouth every day at bedtime,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,at bedtime,,,,25,45,every day at bedtime,daily at bedtime,,,,,,,,,,,
take one tablet by mouth every day at bedtime as needed,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,at bedtime,,,,25,45,every day at bedtime,daily at bedtime,,,,,,,1,,46,55,as needed
take one tablet by mouth every day for blood pressure,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take one tablet by mouth every day for cholesterol,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take one tablet by mouth every day for high blood pressure,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take one tablet by mouth every day in the evening,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,in the evening,,,,25,49,every day in the evening,daily in the evening,,,,,,,,,,,
take one tablet by mouth every day in the morning,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,in the morning,,,,25,49,every day in the morning,daily in the morning,,,,,,,,,,,
take one tablet by mouth every day in the morning.,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,in the morning,,,,25,49,every day in the morning,daily in the morning,,,,,,,,,,,
take one tablet by mouth every day with food,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take one tablet by mouth every day.,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take one tablet by mouth every week,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,week,,,,,,,,,25,35,every week,every week,,,,,,,,,,,
take one tablet by mouth once every day,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,30,39,every day,daily,,,,,,,,,,,
take one tablet every day,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *30 days only*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *30 days only*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *dns*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day * note these are 50mg tablets,take,0,4,take,1,,tablet,4,12, one tab,50,,mg,42,47, 50mg,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day * note these are 50mg tablets*,take,0,4,take,1,,tablet,4,12, one tab,50,,mg,42,47, 50mg,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day ** dns **,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day **dns,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *daw 1*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *dns,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *dns per patient*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *for gout*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *hyst*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *long term*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *brand only*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *daw2*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day * vacation supply,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day ** new strength **,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day *to last 28 days*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day at bedtime *dns*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,at bedtime,,,,16,36,every day at bedtime,daily at bedtime,,,,,,,,,,,
take one tablet every day at bedtime *oon*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,at bedtime,,,,16,36,every day at bedtime,daily at bedtime,,,,,,,,,,,
take one tablet every day for thyroid **dns**,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day in the evening for cholesterol *replaces lovastatin*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,in the evening,,,,16,40,every day in the evening,daily in the evening,,,,,,,,,,,
take one tablet every day in the morning **dns**,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,in the morning,,,,16,40,every day in the morning,daily in the morning,,,,,,,,,,,
take one tablet every day in the morning *daw*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,in the morning,,,,16,40,every day in the morning,daily in the morning,,,,,,,,,,,
take one tablet every day in the morning *dns*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,in the morning,,,,16,40,every day in the morning,daily in the morning,,,,,,,,,,,
take one tablet every day to help blood pressure *,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day. **dns**,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day. *dns*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day. *daw1*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day. *daw2*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablet every day. *vm*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take one tablets every day**,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one-half tablet by mouth every day,take,0,4,take,,,,,,,,,,,,,oral,21,29,by mouth,1,,1,,day,,,,,,,,,30,39,every day,daily,,,,,,,,,,,
take three capsules by mouth every day,take,0,4,take,3,,capsule,4,18, three capsule,,,,,,,oral,20,28,by mouth,1,,1,,day,,,,,,,,,29,38,every day,daily,,,,,,,,,,,
take three tablets by mouth every day,take,0,4,take,3,,tablet,4,14, three tab,,,,,,,oral,19,27,by mouth,1,,1,,day,,,,,,,,,28,37,every day,daily,,,,,,,,,,,
take two capsules by mouth every day,take,0,4,take,2,,capsule,4,16, two capsule,,,,,,,oral,18,26,by mouth,1,,1,,day,,,,,,,,,27,36,every day,daily,,,,,,,,,,,
take two capsules every day *oon*,take,0,4,take,2,,capsule,4,16, two capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,18,27,every day,daily,,,,,,,,,,,
take two tablets by mouth every day,take,0,4,take,2,,tablet,4,12, two tab,,,,,,,oral,17,25,by mouth,1,,1,,day,,,,,,,,,26,35,every day,daily,,,,,,,,,,,
take two tablets by mouth every day at bedtime,take,0,4,take,2,,tablet,4,12, two tab,,,,,,,oral,17,25,by mouth,1,,1,,day,,,,,at bedtime,,,,26,46,every day at bedtime,daily at bedtime,,,,,,,,,,,
test bid,,,,,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
tid,,,,,,,,,,,,,,,,,,,,,3,,1,,day,,,,,,,,,0,3,tid,3 times per day,,,,,,,,,,,
tid od,,,,,,,,,,,,,,,,,,,,,3,,1,,day,,,,,,,,,0,3,tid,3 times per day,,,,,,,,,,,
tid os,,,,,,,,,,,,,,,,,ophthalmic,4,6,os,3,,1,,day,,,,,,,,,0,3,tid,3 times per day,,,,,,,,,,,
tid ou,,,,,,,,,,,,,,,,,ophthalmic,4,6,ou,3,,1,,day,,,,,,,,,0,3,tid,3 times per day,,,,,,,,,,,
to affected area bid,,,,,,,,,,,,,,,,,topical,0,16,to affected area,2,,1,,day,,,,,,,,,17,20,bid,twice daily,,,,,,,,,,,
to affected area every day,,,,,,,,,,,,,,,,,topical,0,16,to affected area,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
use 2 sprays in each nostril every day,use,0,3,use,2,,spray,3,11, 2 spray,,,,,,,nasal,13,28,in each nostril,1,,1,,day,,,,,,,,,29,38,every day,daily,,,,,,,,,,,
use bid,use,0,3,use,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,4,7,bid,twice daily,,,,,,,,,,,
use one spray in each nostril every day,use,0,3,use,1,,spray,3,13, one spray,,,,,,,nasal,14,29,in each nostril,1,,1,,day,,,,,,,,,30,39,every day,daily,,,,,,,,,,,
use two sprays in each nostril every day,use,0,3,use,2,,spray,3,13, two spray,,,,,,,nasal,15,30,in each nostril,1,,1,,day,,,,,,,,,31,40,every day,daily,,,,,,,,,,,
tk 1 t po bid,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
tk 1 t po bid,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
tk 1 t po tid,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,,,,,
tk 1 c po bid,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
tk 1 t po tid prn,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,1,,14,17,prn
tk 1 c po tid,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,,,,,
tk 1 t po bid prn,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,1,,14,17,prn
tk one c po bid,,,,,,,,,,,,,,,,,oral,9,11,po,2,,1,,day,,,,,,,,,12,15,bid,twice daily,,,,,,,,,,,
4 grams tid to effected site,,,,,,,,,,,4,,g,0,6,4 gram,,,,,3,,1,,day,,,,,,,,,8,11,tid,3 times per day,,,,,,,,,,,
tk 2 ts po bid,,,,,,,,,,,,,,,,,oral,8,10,po,2,,1,,day,,,,,,,,,11,14,bid,twice daily,,,,,,,,,,,
take 1 tablet by mouth every day in the morning,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,in the morning,,,,23,47,every day in the morning,daily in the morning,,,,,,,,,,,
tk 1 t po tid,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,,,,,
take 1 tablet by mouth every day at night,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,at night,,,,23,41,every day at night,daily at night,,,,,,,,,,,
apply .5 inch to affected eye (eyes) bid for 7 days,apply,0,5,apply,,,,,,,,,,,,,ophthalmic,14,29,to affected eye,2,,1,,day,,,,,,,,,37,40,bid,twice daily,7,,day,41,50,7 day,,,,,
bid,,,,,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,0,3,bid,twice daily,,,,,,,,,,,
take 1-2 capsules po tid prn for cough,take,0,4,take,1,2,capsule,4,16, 1-2 capsule,,,,,,,oral,18,20,po,3,,1,,day,,,,,,,,,21,24,tid,3 times per day,,,,,,,1,cough,25,38,prn for cough
apply tid prn in a thin coat. avoid chronic use.,apply,0,5,apply,,,,,,,,,,,,,,,,,3,,1,,day,,,,,,,,,6,9,tid,3 times per day,,,,,,,1,,10,48,prn in a thin coat. avoid chronic use.
tk 1 t po qid,,,,,,,,,,,,,,,,,oral,7,9,po,4,,1,,day,,,,,,,,,10,13,qid,4 times per day,,,,,,,,,,,
tk 1 t po bid for 10 days,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,10,,day,14,24,10 day,,,,,
take 1 tablet by oral route every day,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,17,21,oral,1,,1,,day,,,,,,,,,28,37,every day,daily,,,,,,,,,,,
inl 2 pfs po bid,,,,,,,,,,,,,,,,,oral,10,12,po,2,,1,,day,,,,,,,,,13,16,bid,twice daily,,,,,,,,,,,
1 po bid for 10 days,,,,,,,,,,,,,,,,,oral,2,4,po,2,,1,,day,,,,,,,,,5,8,bid,twice daily,10,,day,9,19,10 day,,,,,
tk one c po bid,,,,,,,,,,,,,,,,,oral,9,11,po,2,,1,,day,,,,,,,,,12,15,bid,twice daily,,,,,,,,,,,
may take 1-2 capsules tid prn cough,take,4,8,take,1,2,capsule,8,20, 1-2 capsule,,,,,,,,,,,3,,1,,day,,,,,,,,,22,25,tid,3 times per day,,,,,,,1,cough,26,35,prn cough
take 1 capsule by mouth every day in the morning,take,0,4,take,1,,capsule,4,14, 1 capsule,,,,,,,oral,15,23,by mouth,1,,1,,day,,,,,in the morning,,,,24,48,every day in the morning,daily in the morning,,,,,,,,,,,
tk one c po tid,,,,,,,,,,,,,,,,,oral,9,11,po,3,,1,,day,,,,,,,,,12,15,tid,3 times per day,,,,,,,,,,,
take 1 tablet(s) every day by oral route.,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,30,34,oral,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
2 grams qid to affected site,,,,,,,,,,,2,,g,0,6,2 gram,,,,,4,,1,,day,,,,,,,,,8,11,qid,4 times per day,,,,,,,,,,,
tk 1/2 t po bid,,,,,,,,,,,,,,,,,oral,9,11,po,2,,1,,day,,,,,,,,,12,15,bid,twice daily,,,,,,,,,,,
inhale 2 puffs po bid,inhale,0,6,inhale,2,,pressurised inhalation,6,13, 2 puff,,,,,,,oral,15,17,po,2,,1,,day,,,,,,,,,18,21,bid,twice daily,,,,,,,,,,,
tk 1 t po bid for 7 days,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,7,,day,14,23,7 day,,,,,
1 tab qid prn vertigo,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,4,,1,,day,,,,,,,,,6,9,qid,4 times per day,,,,,,,1,vertigo,10,21,prn vertigo
tk 1 t po tid prn,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,1,,14,17,prn
tk 1 t po bid prn,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,1,,14,17,prn
1-2 tid prn pain,,,,,,,,,,,,,,,,,,,,,3,,1,,day,,,,,,,,,4,7,tid,3 times per day,,,,,,,1,pain,8,16,prn pain
10 ml po bid x 10 days,,,,,10,,mL,0,5,10 ml,,,,,,,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,10,,day,13,21,10 day,,,,,
tk 1 t po bid wf,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
spray 2 sprays into each nostril every day,spray,0,5,spray,2,,spray,5,13, 2 spray,,,,,,,nasal,15,32,into each nostril,1,,1,,day,,,,,,,,,33,42,every day,daily,,,,,,,,,,,
inl 1 puff po bid,,,,,1,,pressurised inhalation,3,10, 1 puff,,,,,,,oral,11,13,po,2,,1,,day,,,,,,,,,14,17,bid,twice daily,,,,,,,,,,,
tk 1 c po bid for 10 days,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,10,,day,14,24,10 day,,,,,
tk 1 t po qid,,,,,,,,,,,,,,,,,oral,7,9,po,4,,1,,day,,,,,,,,,10,13,qid,4 times per day,,,,,,,,,,,
1 po bid for 5 days,,,,,,,,,,,,,,,,,oral,2,4,po,2,,1,,day,,,,,,,,,5,8,bid,twice daily,5,,day,9,18,5 day,,,,,
tk 1 t po qid prn,,,,,,,,,,,,,,,,,oral,7,9,po,4,,1,,day,,,,,,,,,10,13,qid,4 times per day,,,,,,,1,,14,17,prn
tk one c po tid,,,,,,,,,,,,,,,,,oral,9,11,po,3,,1,,day,,,,,,,,,12,15,tid,3 times per day,,,,,,,,,,,
1 tab bid x 5 days,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,5,,day,10,17,5 day,,,,,
int 1 gtt in ou bid,,,,,1,,drops,3,9, 1 gtt,1,,g,3,7, 1 g,ophthalmic,13,15,ou,2,,1,,day,,,,,,,,,16,19,bid,twice daily,,,,,,,,,,,
tk 2 cs po bid,,,,,,,,,,,,,,,,,oral,8,10,po,2,,1,,day,,,,,,,,,11,14,bid,twice daily,,,,,,,,,,,
take one tablet by mouth every day **thank you**,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
tk 1 c po bid for 5 days,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,5,,day,14,23,5 day,,,,,
1 po bid for 7 days,,,,,,,,,,,,,,,,,oral,2,4,po,2,,1,,day,,,,,,,,,5,8,bid,twice daily,7,,day,9,18,7 day,,,,,
tk 1 c po bid for 7 days,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,7,,day,14,23,7 day,,,,,
tk 1 c po tid prn,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,1,,14,17,prn
take 1-2 tablets po bid prn constipation,take,0,4,take,1,2,tablet,4,12, 1-2 tab,,,,,,,oral,17,19,po,2,,1,,day,,,,,,,,,20,23,bid,twice daily,,,,,,,1,constipation,24,40,prn constipation
spray 1 spray into each nostril every day,spray,0,5,spray,1,,spray,5,13, 1 spray,,,,,,,nasal,14,31,into each nostril,1,,1,,day,,,,,,,,,32,41,every day,daily,,,,,,,,,,,
tk 2 cs po tid,,,,,,,,,,,,,,,,,oral,8,10,po,3,,1,,day,,,,,,,,,11,14,tid,3 times per day,,,,,,,,,,,
u 1 spr ien bid,,,,,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,12,15,bid,twice daily,,,,,,,,,,,
tk 1 c po qid,,,,,,,,,,,,,,,,,oral,7,9,po,4,,1,,day,,,,,,,,,10,13,qid,4 times per day,,,,,,,,,,,
tk one t po bid,,,,,,,,,,,,,,,,,oral,9,11,po,2,,1,,day,,,,,,,,,12,15,bid,twice daily,,,,,,,,,,,
tk 1 t po tid prn p,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,1,,14,19,prn p
tk 1 t po bid for 10 days,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,10,,day,14,24,10 day,,,,,
tk 1 t po bid for 5 days,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,5,,day,14,23,5 day,,,,,
tk 1 c po tid prf cough,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,,,,,
tk 1 t po bid for 7 days,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,7,,day,14,23,7 day,,,,,
take 1 tablet by mouth every day for blood pressure,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
tk 2 ts po tid,,,,,,,,,,,,,,,,,oral,8,10,po,3,,1,,day,,,,,,,,,11,14,tid,3 times per day,,,,,,,,,,,
5 ml po bid x 10 days,,,,,5,,mL,0,4,5 ml,,,,,,,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,10,,day,12,20,10 day,,,,,
take 1 tablet by mouth every day as needed for anxiety,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,1,anxiety,33,54,as needed for anxiety
2 ml to each side of the mouth qid. swish around and then expectorate.,swish,36,41,swish,2,,mL,0,4,2 ml,,,,,,,,,,,4,,1,,day,,,,,,,,,31,34,qid,4 times per day,,,,,,,,,,,
tk 1 t po bid prn p,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,1,,14,19,prn p
take one tablet by mouth every day thank you,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
tk 1 c po tid for 10 days,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,10,,day,14,24,10 day,,,,,
"1 drop in the left eye qid, after surgery",,,,,1,,drops,0,6,1 drop,,,,,,,ophthalmic,13,22, left eye,4,,1,,day,,,,,,,,,23,26,qid,4 times per day,,,,,,,,,,,
take 8 tablets by mouth every week,take,0,4,take,8,,tablet,4,10, 8 tab,,,,,,,oral,15,23,by mouth,1,,1,,week,,,,,,,,,24,34,every week,every week,,,,,,,,,,,
tk 1 t po bid prn p,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,1,,14,19,prn p
take 1 tablet by mouth every day at bedtime as needed,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,at bedtime,,,,23,43,every day at bedtime,daily at bedtime,,,,,,,1,,44,53,as needed
inhale 1 puff po bid,inhale,0,6,inhale,1,,pressurised inhalation,6,13, 1 puff,,,,,,,oral,14,16,po,2,,1,,day,,,,,,,,,17,20,bid,twice daily,,,,,,,,,,,
tk 1 t po bid.,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
tk 1 t po qid prn p,,,,,,,,,,,,,,,,,oral,7,9,po,4,,1,,day,,,,,,,,,10,13,qid,4 times per day,,,,,,,1,,14,19,prn p
take 1 capsule every week,take,0,4,take,1,,capsule,4,14, 1 capsule,,,,,,,,,,,1,,1,,week,,,,,,,,,15,25,every week,every week,,,,,,,,,,,
1 drop in right eye qid after surgery for 1 week then taper as directed.,,,,,1,,drops,0,6,1 drop,,,,,,,ophthalmic,7,19,in right eye,4,,1,,day,,,,,,,,,20,23,qid,4 times per day,1,,week,38,48,1 week,,,,,
3 drops affected ear (ears) tid for one week,,,,,3,,drops,0,6,3 drop,,,,,,,,,,,3,,1,,day,,,,,,,,,28,31,tid,3 times per day,1,,week,32,44,one week,,,,,
5 ml po bid,,,,,5,,mL,0,4,5 ml,,,,,,,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
inject one pen (40 mg) subcutaneously every week. refrigerate.,inject,0,6,inject,1,,pen,6,14, one pen,40,,mg,14,21, (40 mg,subcutaneous,23,37,subcutaneously,1,,1,,week,,,,,,,,,38,48,every week,every week,,,,,,,,,,,
tk one c po qid,,,,,,,,,,,,,,,,,oral,9,11,po,4,,1,,day,,,,,,,,,12,15,qid,4 times per day,,,,,,,,,,,
take 1 tablet by oral route 2 times every day,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,17,21,oral,1,,1,,day,,,,,,,,,36,45,every day,daily,,,,,,,,,,,
tk 1 c po bid wf,,,,,,,,,,,,,,,,,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
take 1 tablet(s) every day by oral route for 90 days.,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,30,34,oral,1,,1,,day,,,,,,,,,17,26,every day,daily,90,,day,41,51,90 day,,,,,
"1 drop in the right eye qid, after surgery",,,,,1,,drops,0,6,1 drop,,,,,,,ophthalmic,13,23, right eye,4,,1,,day,,,,,,,,,24,27,qid,4 times per day,,,,,,,,,,,
1 drop in left eye qid after surgery for 1 week then taper as directed.,,,,,1,,drops,0,6,1 drop,,,,,,,ophthalmic,7,18,in left eye,4,,1,,day,,,,,,,,,19,22,qid,4 times per day,1,,week,37,47,1 week,,,,,
tk 1 t po qid prn,,,,,,,,,,,,,,,,,oral,7,9,po,4,,1,,day,,,,,,,,,10,13,qid,4 times per day,,,,,,,1,,14,17,prn
tk 1 t po tid prn p,,,,,,,,,,,,,,,,,oral,7,9,po,3,,1,,day,,,,,,,,,10,13,tid,3 times per day,,,,,,,1,,14,19,prn p
