sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
500 mg twice daily,,,,,,,,,,,500,,mg,0,6,500 mg,,,,,2,,1,,day,,,,,,,,7,18,twice daily,twice daily,,,,,,,,,,,,,,,
7 milliliters (560 mg) by mouth twice a day for 10 days,,,,,7,,mL,0,12,7 milliliter,560,,mg,13,21, (560 mg,by mouth,23,31,by mouth,2,,1,,day,,,,,,,,32,43,twice a day,twice daily,,,,,10,,day,44,54,10 day,,,,,
10mg one by mouth daily,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth daily for 3 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,3,,day,24,33,3 day,,,,,
take one tablet by mouth once daily,take,0,4,take,1,,tablet,4,15, one tablet,,,,,,,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,35,once daily,daily,,,,,,,,,,,,,,,
(also known as valtrex) 1 tablet by mouth three times a day for 7 days,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,3,,1,,day,,,,,,,,42,59,three times a day,3 times per day,,,,,7,,day,60,69,7 day,,,,,
nebulizer as needed,,,,,,,,,,,,,,,,,via nebulization,0,9,nebulizer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,19,as needed
2 tablets by mouth twice a day for 7 days,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,2,,1,,day,,,,,,,,19,30,twice a day,twice daily,,,,,7,,day,31,40,7 day,,,,,
2 capsules by mouth twice a day,,,,,2,,capsule,0,10,2 capsules,,,,,,,by mouth,11,19,by mouth,2,,1,,day,,,,,,,,20,31,twice a day,twice daily,,,,,,,,,,,,,,,
1 tablet by mouth three times a day as needed for muscle spasms,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,3,,1,,day,,,,,,,,18,35,three times a day,3 times per day,,,,,,,,,,,1,muscle spasm,36,63,as needed for muscle spasms
(also known as zofran odt) 1 tablet on the tongue every 8 hours for 3 days as needed for nausea,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,49,on the tongue,1,,8,,hour,,,,,,,,50,62,every 8 hour,every 8 hours,,,,,3,,day,64,73,3 day,1,nausea,75,95,as needed for nausea
apply to the affected and surrounding areas of skin by topical route 2 times per day in the morning and evening,apply,0,5,apply,,,,,,,,,,,,,topically,55,62,topical,2,,1,,day,,,,,,,,69,84,2 times per day,twice daily,in the morning,85,99,in the morning,,,,,,,,,,,
25 mg once daily,,,,,,,,,,,25,,mg,0,5,25 mg,,,,,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
(also known as singulair) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,,,,,
1 capsule by mouth three times a day as needed for cough,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,3,,1,,day,,,,,,,,19,36,three times a day,3 times per day,,,,,,,,,,,1,cough,37,56,as needed for cough
40 mg 1 tab by mouth daily,,,,,1,,tablet,5,11, 1 tab,40,,mg,0,5,40 mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
20 mg 1 tab by mouth daily,,,,,1,,tablet,5,11, 1 tab,20,,mg,0,5,20 mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
500 mg by mouth twice daily,,,,,,,,,,,500,,mg,0,6,500 mg,by mouth,7,15,by mouth,2,,1,,day,,,,,,,,16,27,twice daily,twice daily,,,,,,,,,,,,,,,
10 mg one tab by mouth daily,,,,,1,,tablet,5,13, one tab,10,,mg,0,5,10 mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
10mg 1 by mouth daily,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
40mg 1 tab po daily,,,,,1,,tablet,4,10, 1 tab,40,,mg,0,4,40mg,by mouth,11,13,po,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
40mg 1 tab daily,,,,,1,,tablet,4,10, 1 tab,40,,mg,0,4,40mg,,,,,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
(also known as neurontin) 2 capsules by mouth three times a day,,,,,2,,capsule,25,36, 2 capsules,,,,,,,by mouth,37,45,by mouth,3,,1,,day,,,,,,,,46,63,three times a day,3 times per day,,,,,,,,,,,,,,,
1 pen subcutaneously every other week,,,,,1,,pen,0,5,1 pen,,,,,,,subcutaneously,6,20,subcutaneously,1,,2,,week,,,,,,,,21,37,every other week,every 2 weeks,,,,,,,,,,,,,,,
1 tablet by mouth daily as needed for allergy,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,1,allergy,24,45,as needed for allergy
nasal spray as needed,spray,6,11,spray,,,,,,,,,,,,,in nostril(s),0,5,nasal,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,21,as needed
10mg by mouth as needed,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,5,13,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,23,as needed
80mg by mouth daily,,,,,,,,,,,80,,mg,0,4,80mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
?mg by mouth daily,,,,,,,,,,,,,,,,,by mouth,4,12,by mouth,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 8 hours as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,,,,,,,1,nausea,32,52,as needed for nausea
(also known as cipro) 1 tablet by mouth twice a day for 5 days,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,5,,day,52,61,5 day,,,,,
81mg one by mouth daily,,,,,,,,,,,81,,mg,0,4,81mg,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 2 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,2,,day,32,41,2 day,1,pain,43,61,as needed for pain
500 mg orally every 6 hours as needed,,,,,,,,,,,500,,mg,0,6,500 mg,by mouth,7,13,orally,1,,6,,hour,,,,,,,,14,26,every 6 hour,every 6 hours,,,,,,,,,,,1,,28,37,as needed
1 drop in eyes as directed daily,,,,,1,,drops,0,6,1 drop,,,,,,,in both eyes,7,14,in eyes,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
10mg 1 tablet daily,,,,,1,,tablet,4,13, 1 tablet,10,,mg,0,4,10mg,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
(also known as zofran (as hydrochloride)) 1 tablet by mouth every 8 hours as needed for nausea,,,,,1,,tablet,41,50, 1 tablet,,,,,,,by mouth,51,59,by mouth,1,,8,,hour,,,,,,,,60,72,every 8 hour,every 8 hours,,,,,,,,,,,1,nausea,74,94,as needed for nausea
(also known as maxzide-25mg) 1 tablet by mouth daily,,,,,1,,tablet,28,37, 1 tablet,25,,mg,23,27,25mg,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,52,daily,daily,,,,,,,,,,,,,,,
1 chewable tablet by mouth daily,,,,,1,,chewable tablet,0,17,1 chewable tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
orally once daily,,,,,,,,,,,,,,,,,by mouth,0,6,orally,1,,1,,day,,,,,,,,7,17,once daily,daily,,,,,,,,,,,,,,,
by mouth as directed,,,,,,,,,,,,,,,,,by mouth,0,8,by mouth,,,,,,,,,,,,,9,20,as directed,,,,,,,,,,,,,,,,
1 application topical three times daily,,,,,1,,application,0,13,1 application,,,,,,,topically,2,13,application,3,,1,,day,,,,,,,,22,39,three times daily,3 times per day,,,,,,,,,,,,,,,
50 mg once daily,,,,,,,,,,,50,,mg,0,5,50 mg,,,,,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
40mg by mouth twice daily,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,5,13,by mouth,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as amaryl) 1 tablet by mouth daily,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
2 spray in each nostril twice a day,spray,2,7,spray,2,,spray,0,7,2 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,,,,,,,,,,,
as needed for allergies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,allergies,0,23,as needed for allergies
20mg 1 by mouth daily,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 3 day(s) as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,3,,day,32,41,3 day,1,pain,45,63,as needed for pain
20mg 1 tab daily,,,,,1,,tablet,4,10, 1 tab,20,,mg,0,4,20mg,,,,,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
20mg once daily by mouth,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,5,15,once daily,daily,,,,,,,,,,,,,,,
(also known as lamictal) 1 tablet by mouth twice a day,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
2 tablets by mouth daily as needed for constipation,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,,,,,,,1,constipation,25,51,as needed for constipation
1 drop in eyes as directed twice a day,,,,,1,,drops,0,6,1 drop,,,,,,,in both eyes,7,14,in eyes,2,,1,,day,,,,,,,,27,38,twice a day,twice daily,,,,,,,,,,,,,,,
?mg 1 tablet by mouth daily,,,,,1,,tablet,3,12, 1 tablet,,,,,,,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
1 capsule by mouth every 12 hours,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,1,,12,,hour,,,,,,,,19,32,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
2 tablets by mouth three times a day,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,3,,1,,day,,,,,,,,19,36,three times a day,3 times per day,,,,,,,,,,,,,,,
(also known as seroquel) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,67,every evening at bedtime,daily,in the evening at bedtime,43,67,every evening at bedtime,,,,,,,,,,,
1 tablet by mouth one time only,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,,,,,,,,,,,,1,18,31,one time only,once,,,,,,,,,,,,,,,
2 puffs from the inhaler daily,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
2 puffs from the inhaler every 6 hours as needed,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,,,,,,,1,,39,48,as needed
30mg 1 tablet by mouth daily,,,,,1,,tablet,4,13, 1 tablet,30,,mg,0,4,30mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
one capsule by mouth daily,,,,,1,,capsule,0,11,one capsule,,,,,,,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
inhale 1 puff by inhalation route 2 times per day in the morning and evening approximately 12 hours apart,inhale,0,6,inhale,1,,puff,6,13, 1 puff,,,,,,,via inhalation,0,6,inhale,2,,1,,day,,,,,,,,34,49,2 times per day,twice daily,in the morning,50,64,in the morning,,,,,,,,,,,
1 tablet by mouth twice a day for 3 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,2,,1,,day,,,,,,,,18,29,twice a day,twice daily,,,,,3,,day,30,39,3 day,,,,,
(also known as aldactone) 1 tablet by mouth twice a day,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,2,,1,,day,,,,,,,,44,55,twice a day,twice daily,,,,,,,,,,,,,,,
1000mg once daily,,,,,,,,,,,1000,,mg,0,6,1000mg,,,,,1,,1,,day,,,,,,,,7,17,once daily,daily,,,,,,,,,,,,,,,
one tablet by mouth daily as directed,,,,,1,,tablet,0,10,one tablet,,,,,,,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
(also known as glucophage xr) 2 tablets by mouth twice a day,,,,,2,,tablet,29,39, 2 tablets,,,,,,,by mouth,40,48,by mouth,2,,1,,day,,,,,,,,49,60,twice a day,twice daily,,,,,,,,,,,,,,,
"take 1 tablet (100 mg) by oral route once with fluids as early as possible after the onset of a migraine attack;may repeat after 2 hours if headache returns, not to exceed 200mg in 24hrs",take,0,4,take,1,,tablet,4,13, 1 tablet,100,,mg,13,21, (100 mg,by mouth,26,30,oral,,,,,,,,,,,,,,,,,at aft,120,126,at aft,,,,,,,,,,,
(also known as ultram) 1 tablet by mouth every 6 hours as needed for pain,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,6,,hour,,,,,,,,41,53,every 6 hour,every 6 hours,,,,,,,,,,,1,pain,55,73,as needed for pain
twice daily by mouth,,,,,,,,,,,,,,,,,by mouth,12,20,by mouth,2,,1,,day,,,,,,,,0,11,twice daily,twice daily,,,,,,,,,,,,,,,
81 mg 1 tab by mouth daily,,,,,1,,tablet,5,11, 1 tab,81,,mg,0,5,81 mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
500 mg orally every twelve hours,,,,,,,,,,,500,,mg,0,6,500 mg,by mouth,7,13,orally,1,,12,,hour,,,,,,,,14,31,every twelve hour,every 12 hours,,,,,,,,,,,,,,,
300mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,300,,mg,0,5,300mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
2 puffs from the inhaler every four or six hours as needed,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,4,6,hour,,,,,,,,25,47,every four or six hour,every 4-6 hours,,,,,,,,,,,1,,49,58,as needed
1 mg by mouth daily,,,,,,,,,,,1,,mg,0,4,1 mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
40mg 1 by mouth daily,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
1000 units by mouth daily,,,,,,,,,,,1000,,units,0,10,1000 units,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
500 mg 1 tablet by mouth daily,,,,,1,,tablet,6,15, 1 tablet,500,,mg,0,6,500 mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
10mg one tab by mouth daily,,,,,1,,tablet,4,12, one tab,10,,mg,0,4,10mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
2000 units daily,,,,,,,,,,,2000,,units,0,10,2000 units,,,,,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
(also known as lipitor) 1 tablet by mouth every evening,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,55,every evening,daily,in the evening,42,55,every evening,,,,,,,,,,,
20 mg twice daily,,,,,,,,,,,20,,mg,0,5,20 mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 3 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,3,,day,32,41,3 day,,,,,
10mg by mouth twice daily,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,5,13,by mouth,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
20mg one by mouth daily,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
2 tablets by mouth twice a day as needed for constipation,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,2,,1,,day,,,,,,,,19,30,twice a day,twice daily,,,,,,,,,,,1,constipation,31,57,as needed for constipation
1 sprays in each nostril twice a day,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,,,,,
one tablet once daily,,,,,1,,tablet,0,10,one tablet,,,,,,,,,,,1,,1,,day,,,,,,,,11,21,once daily,daily,,,,,,,,,,,,,,,
25 mg orally every twelve hours,,,,,,,,,,,25,,mg,0,5,25 mg,by mouth,6,12,orally,1,,12,,hour,,,,,,,,13,30,every twelve hour,every 12 hours,,,,,,,,,,,,,,,
one tablet by mouth twice daily,,,,,1,,tablet,0,10,one tablet,,,,,,,by mouth,11,19,by mouth,2,,1,,day,,,,,,,,20,31,twice daily,twice daily,,,,,,,,,,,,,,,
1 tablet by mouth twice a day for 10 day(s),,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,2,,1,,day,,,,,,,,18,29,twice a day,twice daily,,,,,10,,day,30,40,10 day,,,,,
(also known as levaquin) 1 tablet by mouth daily for 5 days,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,5,,day,49,58,5 day,,,,,
100 mg orally daily,,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,13,orally,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
"(also known as duragesic) 1 patch on dry, cleaned skin every three days",,,,,1,,transdermal patch,25,33, 1 patch,,,,,,,topically,42,54,cleaned skin,1,,3,,day,,,,,,,,55,70,every three day,every 3 days,,,,,,,,,,,,,,,
one daily by mouth,,,,,,,,,,,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,4,9,daily,daily,,,,,,,,,,,,,,,
(also known as neurontin) 1 capsule by mouth every 8 hours,,,,,1,,capsule,25,35, 1 capsule,,,,,,,by mouth,36,44,by mouth,1,,8,,hour,,,,,,,,45,57,every 8 hour,every 8 hours,,,,,,,,,,,,,,,
1 tab orally every 6 hours as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,6,,hour,,,,,,,,13,25,every 6 hour,every 6 hours,,,,,,,,,,,1,,27,36,as needed
1 application topical as needed,,,,,1,,application,0,13,1 application,,,,,,,topically,2,13,application,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,22,31,as needed
81mg by mouth once daily,,,,,,,,,,,81,,mg,0,4,81mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
(also known as prevacid) 1 capsule by mouth daily,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
(also known as keflex) 1 capsule by mouth twice a day for 7 days,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,7,,day,54,63,7 day,,,,,
5 mg orally daily,,,,,,,,,,,5,,mg,0,4,5 mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
3 tablets by mouth twice a day,,,,,3,,tablet,0,9,3 tablets,,,,,,,by mouth,10,18,by mouth,2,,1,,day,,,,,,,,19,30,twice a day,twice daily,,,,,,,,,,,,,,,
1 drop in both eyes every evening at bedtime,,,,,1,,drops,0,6,1 drop,,,,,,,in both eyes,7,19,in both eyes,1,,1,,day,,,,,,,,20,44,every evening at bedtime,daily,in the evening at bedtime,20,44,every evening at bedtime,,,,,,,,,,,
(also known as vitamin b-1) 1 tablet by mouth daily,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,,,,,,,,,,,
inject 0.3 mg by intramuscular route once as needed for anaphylaxis,inject,0,6,inject,,,,,,,0.3,,mg,6,13, 0.3 mg,intramuscularly,17,30,intramuscular,,,,,,,,,,,,,,,,,,,,,,,,,,,1,anaphylaxis,42,67,as needed for anaphylaxis
(also known as topamax) 1 tablet by mouth twice a day,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,,,,,,,,,,,
1mg 1 tablet by mouth daily,,,,,1,,tablet,3,12, 1 tablet,1,,mg,0,3,1mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
(also known as aricept) 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
100 mg twice daily,,,,,,,,,,,100,,mg,0,6,100 mg,,,,,2,,1,,day,,,,,,,,7,18,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as cipro) 1 tablet by mouth twice a day for 10 days,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,10,,day,52,62,10 day,,,,,
25 mg by mouth twice daily,,,,,,,,,,,25,,mg,0,5,25 mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
2 tablet twice daily for until discontinued,,,,,2,,tablet,0,8,2 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,9,20,twice daily,twice daily,,,,,,,,,,,,,,,
once by mouth daily,,,,,,,,,,,,,,,,,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth three times a week,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,3,,1,,week,,,,,,,,18,36,three times a week,3 times per week,,,,,,,,,,,,,,,
1 tablet by mouth daily for 4 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,4,,day,24,33,4 day,,,,,
40mg one by mouth daily,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
4 tablets by mouth every week,,,,,4,,tablet,0,9,4 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,week,,,,,,,,19,29,every week,every week,,,,,,,,,,,,,,,
500mg 1 tab by mouth daily,,,,,1,,tablet,5,11, 1 tab,500,,mg,0,5,500mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
1 milligram injection prn as needed for severe hypoglycemia,,,,,,,,,,,1,,mg,0,11,1 milligram,via injection,12,21,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,1,severe hypoglycemia,22,59,prn as needed for severe hypoglycemia
1 tablet by mouth every 8 hours for 5 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,5,,day,32,41,5 day,1,pain,43,61,as needed for pain
(also known as levaquin) 1 tablet by mouth daily for 10 days,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,10,,day,49,59,10 day,,,,,
300 mg by mouth daily,,,,,,,,,,,300,,mg,0,6,300 mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
40mg once daily by mouth,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,5,15,once daily,daily,,,,,,,,,,,,,,,
0.4mg by mouth daily,,,,,,,,,,,0.4,,mg,0,5,0.4mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
apply to the affected area(s) by topical route 3 times per day,apply,0,5,apply,,,,,,,,,,,,,topically,33,40,topical,3,,1,,day,,,,,,,,47,62,3 times per day,3 times per day,,,,,,,,,,,,,,,
(also known as lortab) 1 tablet by mouth every 6 hours as needed for pain,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,6,,hour,,,,,,,,41,53,every 6 hour,every 6 hours,,,,,,,,,,,1,pain,55,73,as needed for pain
30 mg by mouth daily,,,,,,,,,,,30,,mg,0,5,30 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
100 mg one tablet by mouth daily,,,,,1,,tablet,6,17, one tablet,100,,mg,0,6,100 mg,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
(also known as roxicodone) 1 tablet by mouth every 4 hours for 7 days as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,4,,hour,,,,,,,,45,57,every 4 hour,every 4 hours,,,,,7,,day,59,68,7 day,1,pain,70,88,as needed for pain
